,index,genre,filename,year,old_index,source1,source2,sentence1,sentence2,score
1475,,,,,,,,"""The European Union is basically absent,"" said Tito Barbini, regional minister for agriculture in Tuscany, Italy.","Tito Barbini, a regional minister for agriculture in Tuscany, Italy, criticized the absence Tuesday in Sacramento.",5.0
6110,307.0,main-captions,MSRvid,2012test,458,none,none,Two men compete in a tire rolling race.,Two people flipped tractor tires in a race.,2.75
14473,,,OnWN,2013,,,,the act of accusing someone or something for being at fault,the management of someone or something.,0.4
9089,3286.0,main-news,MSRpar,2012train,516,none,none,Declining issues outnumbered advancers nearly 2 to 1 on the New York Stock Exchange.,Advancers outnumbered decliners by nearly 8 to 3 on the NYSE and more than 11 to 5 on Nasdaq.,1.8
14164,,,OnWN,2013,,,,make noise like bad engine,make a noise typical of an engine lacking lubricants.,3.8
9408,3605.0,main-news,deft-news,2014,155,none,none,russian president vladimir putin states that the decision to cease implementation of the conventional forces in europe treaty is a response to u.s. plans to establish missile defense sites in eastern europe and to nato's failure to ratify an amended version of the treaty.,russian president vladimir putin states that the decision is a response to u.s. plans to establish missile defense sites in eastern europe and to nato's failure to ratify an amended version of the treaty.,4.2
9946,4143.0,main-news,headlines,2013,489,none,none,Toys R Us waives fee for layaway program,Wal-Mart lowers fee for holiday layaway program,1.8
421,,,,,,,,"State Supreme Court Justice Ira Gammerman said in court this morning, ""It was an ill-conceived lawsuit.""","New York Supreme Court Justice Ira Gammerman said in his statement that the lawsuit was ""ill-conceived.""",5.0
9357,3554.0,main-news,deft-news,2014,104,none,none,an indian government official spoke on condition of anonymity.,the official spoke on condition of anonymity.,3.4
2308,,,,,,,,"Darren Dopp, a Spitzer spokesman, declined to comment late Thursday.","John Heine, a spokesman for the commission in Washington, declined to comment on Mr. Spitzer's criticism.",1.0
14281,,,OnWN,2013,,,,gradual decrease in the strength of a signal,a gradual decline (in size or strength or power or number).,2.6
171,,,,,,,,It will also give Microsoft an opportunity to comment on remedies proposed by the Commission.,"Among other things, Microsoft is to comment on proposed remedies in its response.",5.0
3960,,,,,,,,President Bush and top administration officials cited the threat from Iraq's banned weapons programs as the main justification for going to war.,President Bush and top officials in his administration cited the threat from Iraq's alleged chemical and biological weapons and nuclear weapons program as the main justification for going to war.,5.0
5613,,,,,,,,The Denver-based natural gas producer and marketer said the inaccurate reporting was discovered after it received a subpoena from the U.S. Commodity Futures Trading Commission.,"The natural gas producer and marketer said the inaccurate reporting was discovered in response to a subpoena from the U.S. Commodity Futures Trading Commission, or CFTC.",5.0
15443,,,tweet-news,2014,,,,"This is a weird article. ""Ray Kurzweil Says We’re Going to Live Forever""",Talk: Ray Kurzweil Says We?re Going to Live Forever,4.4
8469,2666.0,main-news,MSRpar,2012test,338,none,none,Staff writers Selwyn Crawford and Colleen McCain Nelson and Brian Anderson of DallasNews.com contributed to this report.,Staff writers Brandon Formby and Colleen McCain Nelson contributed to this report.,2.8
1727,,,,,,,,Yucaipa owned Dominick's before selling the chain to Safeway in 1998 for $2.5 billion.,Yucaipa bought Dominick's in 1995 for $693 million and sold it to Safeway for $1.8 billion in 1998.,1.0
8945,3142.0,main-news,MSRpar,2012train,284,none,none,"The camp hosts summer religious retreats for children and other events year-round, according to its Web site.","The Saint Sophia Camp hosts religious retreats for children during the summer months as well as other events year round, according to its Web site.",3.4
11376,5573.0,main-news,headlines,2016,170,Europe Media Monitor (http://emm.newsbrief.eu),Europe Media Monitor (http://emm.newsbrief.eu),Red Sox Beat Tigers 5-2 to Advance to World Series,Red Sox beat Tigers to reach World Series,4.0
9763,3960.0,main-news,headlines,2013,261,none,none,"Two German tourists, two pilots killed in Kenya air crash",Senator Reid involved in Las Vegas car crash: CNN,0.6
9042,3239.0,main-news,MSRpar,2012train,449,none,none,"Republicans had pledged to complete a Medicare drug package by August, then extended the deadline to Oct. 17, and they are still working on it.","Republicans had pledged to complete a Medicare drug package by August, then extended it to Oct. 17.",4.75
15622,,,tweet-news,2014,,,,Obama must prove himself on Palestine: NYTimes: Netanyahu Issues Veiled Barb in Response to Criticism From Obama,Netanyahu Issues Veiled Response to Criticism From Obama,4.0
10120,4317.0,main-news,headlines,2013,710,none,none,7 dead in Christian school shooting,5 wounded in Ohio school shooting,1.4
904,,,,,,,,They said they only wanted to entertain people and win the best float prize and were fired for exercising their free-speech rights.,They said they only wanted to be entertaining and win the a prize and were fired for exercising free-speech rights.,5.0
3498,,,,,,,,"Jakarta has boosted the number of troops and police in the resource-rich province in recent weeks from 38,000 to more than 45,000.","While the shape of any military operation is unclear, Jakarta has boosted the number of troops and police in the resource-rich province to more than 45,000 from 38,000.",1.0
8353,2550.0,main-news,MSRpar,2012test,167,none,none,Jim Furyk celebrated his first Father's Day as a father by winning his first major golf championship.,"His first Father's Day as a dad, his first major as a champion.",3.0
10828,5025.0,main-news,headlines,2015,172,none,none,Nazi Gestapo chief 'buried in Jewish cemetery',Nazi chief buried in Jewish cemetary,4.8
7804,2001.0,main-forum,deft-forum,2014,1,none,none,"""Then the captain was gone.",Then the captain came back.,0.8
14450,,,OnWN,2013,,,,be located at or on top of something,make a film or photograph of something.,0.0
7403,1600.0,main-captions,images,2015,319,none,none,A girl holds up a yellow balloon animal.,A child holds a yellow balloon.,4.0
13957,,,FNWN,2013,,,,"an agent acts so as to be the strongest force, or most important causal factor in some situation, to the exclusion of other competing actors.","be larger in number, quantity, power, status or importance;",2.4
2082,,,,,,,,The company is highlighting the addition of .NET and J2EE support to its Enterprise Application Environment (EAE) with the new mainframe.,"The company is also adding .Net and J2EE support to its Enterprise Application Environment development toolset, Sapp said.",5.0
7935,2132.0,main-forum,deft-forum,2014,132,none,none,What isn't how what was sold?,"It's not how it was sold, gb.",1.6
12495,,,SMTeuroparl,2012train,,,,"Finally, in a word, the fourth pillar devoted to equal opportunities reinforces the integrated approach to equality through gender mainstreaming and through specific guidelines.","Finally, in a word, the fourth pillar dedicated to equal opportunities reinforces the integrated approach to equality by gender mainstreaming and specific guidelines.",5.0
7940,2137.0,main-forum,deft-forum,2014,137,none,none,Do you notice the nonsensical things you are saying?,"And to be fair, do you notice the nonsensical things you are saying?",4.57142857142857
9323,3520.0,main-news,deft-news,2014,70,none,none,the united states government has accused the iranian government of trying to develop nuclear weapons under the cover of a civilian nuclear program.,the us and allies have accused iran of attempting to develop nuclear weapons under the guise of a civilian nuclear program.,4.6
14666,,,OnWN,2014,,,,"a temporary debarment, revoking of a privilege",a temporary debarment (from a privilege or position etc).,4.8
11875,,,SMTeuroparl,2012test,,,,The European Union has got to do something and do it quickly.,It is necessary that the European Union gets involved and that it makes it fast.,5.0
7218,1415.0,main-captions,images,2014,617,none,none,Long-haired black dog standing in grassy field.,A blue jay standing in a grassy field.,1.4
4681,,,,,,,,"""We're making these commitments first and foremost because we think it's the right thing to do,"" said Michael Mudd, spokesman for the Northfield-based company.","""We're making these commitments first and foremost because we think it's the right thing to do,"" company spokesman Michael Mudd said yesterday.",5.0
6540,737.0,main-captions,MSRvid,2012train,348,none,none,A man is eating bread.,A man is playing flute.,0.8
5213,,,,,,,,Webster Police Chief Gerald Pickering said the victims appeared to be customers of the bank.,"One of the shooting victims died, according to Webster Police Chief Gerald Pickering.",1.0
2648,,,,,,,,"In Taiwan, the capital's mayor and other officials handed out free thermometers in a islandwide ``take-your-temperature'' campaign Sunday, amid evidence that containment efforts were also paying off.","In Taiwan, officials handed out free thermometers in an island-wide ``take-your-temperature'' campaign amid signs containment efforts were paying off.",5.0
14416,,,OnWN,2013,,,,concrete enactment of an idea or concept,a concrete representation of an otherwise nebulous concept.,3.8
16480,,,belief,2015,,,,"actually, it's people who build the robots since not enough are being made to create an assembly line.","of course, people who work with sick animals know that when the mean ones stop being mean, death is peeking around the corner.",0.0
10994,5191.0,main-news,headlines,2015,598,none,none,"Israel, Palestinians seek another meeting Monday: U.S. official",Palestinians: We Don't Want Kerry Mission to Fail,1.4
12642,,,SMTeuroparl,2012train,,,,We shall have to speak with just one disagreeable voice in the WTO.,We will speak with one voice grace within the WTO.,3.75
12231,,,surprise.SMTnews,2012test,,,,"Jobs, in particular, will help young people to create new lives through serious work.","The jobs, in particular, would help young people to create new lives in serious jobs.",5.0
6372,569.0,main-captions,MSRvid,2012train,110,none,none,A person is slicing a scallop.,A person is slicing octopus.,2.0
12918,,,SMTeuroparl,2012train,,,,As long ago as 1996 the European Parliament came out in favour of a ban on the use of meat-and-bone meal throughout the European Union in accordance with the precautionary principle - if only.,"In 1996, the European Parliament was in favour of a ban on the use of meat meal in the European Union, in accordance with the precautionary principle - if only we had listened to.",3.8
2157,,,,,,,,"The word Advent, from Latin, means ""the coming.""","The season's name comes from the Latin word adventus, which means ""coming.""",5.0
12186,,,surprise.SMTnews,2012test,,,,Pro-market economists don't object to corporations that blatantly use snob appeal to promote their products.,Economists pro-marché companies which do not stand openly using the attractiveness of luxury to promote their products.,4.25
7377,1574.0,main-captions,images,2015,235,none,none,A man sits with fishing poles near a body of water.,A man sits on a rock next to a folding deck chair and a fishing pole.,3.4
14872,,,OnWN,2014,,,,a participant who is a beginner in some activity,any new participant in some activity.,4.6
7844,2041.0,main-forum,deft-forum,2014,41,none,none,from the year prior.,warmed.C from the year prior.,3.0
3719,,,,,,,,The case had consolidated numerous class action suits filed against Rambus in 2001.,The case consolidated multiple purported class actions filed in 2001.,5.0
8118,2315.0,main-forum,deft-forum,2014,315,none,none,They're looking at each other!,Why are they looking at each other like that ?!?!,2.8
15378,,,OnWN,2014,,,,Cause to move forward with force.,vary or move from a fixed point or course.,3.8
13864,,,surprise.OnWN,2012test,,,,"Stand with arms or forelegs raised, as of menacing.","stand with arms or forelegs raised, as if menacing.",5.0
3626,,,,,,,,"Gordon stressed that his bill ""is a lesson-learned bill and not a reflection on Admiral Gehman's handling of the Columbia investigation.""","But Gordon emphasized that the legislation he introduced last week is ""a lesson-learned bill and not a reflection on Admiral (Harold) Gehman's handling of the Columbia investigation.""",5.0
4520,,,,,,,,"The UAW earlier this week reached tentative agreements, also for four years, with Ford Motor Co., DaimlerChrysler AG's Chrysler Group and supplier Visteon Corp.","The union earlier this week announced tentative agreements with Ford Motor Co., DaimlerChrysler AG's Chrysler Group and supplier Visteon Corp.",5.0
7361,1558.0,main-captions,images,2015,205,none,none,A black poodle plays in the snow.,A black poodle frolics in the snow.,5.0
8757,2954.0,main-news,MSRpar,2012train,2,none,none,The fines are part of failed Republican efforts to force or entice the Democrats to return.,"Perry said he backs the Senate's efforts, including the fines, to force the Democrats to return.",2.8
1438,,,,,,,,The Ottoman Dignity will carry the oil to a Turkish refinery on the Aegean coast.,The cargo was to be taken to a Turkish refinery on the Aegean coast.,5.0
507,,,,,,,,Pappas said he wouldn't hesitate about asking Graham to substitute.,"Pappas, the teacher, said he wouldn't hesitate having Graham as a substitute.",5.0
5280,,,,,,,,"""This legislation benefits the entire state of Illinois, every town, every city, every citizen,"" Blagojevich told the crowd of political heavyweights at O'Hare.","""The legislation I'm proud to sign today benefits the entire state of Illinois, every town, every city, every citizen.",5.0
5670,,,,,,,,The new law requires libraries and schools to use filters or lose federal financing.,The 6-3 ruling reinstates a law that told libraries to install filters or surrender federal money.,5.0
5408,,,,,,,,"Stack said he did no work for Triumph until 1999, when a grand jury began investigating Silvester.","Stack testified that he was not asked to do any work for Triumph until June 1999, after a grand jury investigating Silvester subpoenaed Triumph.",5.0
5937,134.0,main-captions,MSRvid,2012test,198,none,none,Two women are wrestling.,Two women are wrestling on the floor.,4.0
8954,3151.0,main-news,MSRpar,2012train,300,none,none,"It was the best advance since Oct. 1, when the index gained 22.25.","Standard & Poor's 500 index rose 15.66 to 1,046.79, its best advance since Oct. 1, when it gained 22.25.",3.0
2341,,,,,,,,Cortisol levels in the saliva of day care children were highest and rose most steeply in those judged by day care center personnel to be the shyest.,Cortisol levels in the saliva of day-care children were highest and rose most steeply in those whom day-care centre staffed judged to be the shyest.,5.0
15649,,,tweet-news,2014,,,,"In Oz we love to scoff at US politics, gun laws etc.  Worth remembering US population debate years ahead of ours.",Obama Will Seek Citizenship Path in One Fast Push,0.0
4390,,,,,,,,"If Lee is indicted, prosecutors will seek the death penalty.",Prosecutors filed a motion informing Lee they intend to seek the death penalty.,1.0
13000,,,SMTeuroparl,2012train,,,,"We have started to exchange ideas on this question, from which it has emerged that all the Member States want to maintain this ceiling after enlargement.","We have started to have discussions on this issue, which show that all the Member States want to keep the ceiling after enlargement.",5.0
7687,1884.0,main-captions,images,2015,1177,none,none,Two girls with ponytails ride an amusement park ride.,A young girl is on a ride at an amusement park.,3.0
12861,,,SMTeuroparl,2012train,,,,I know that in France they have had whole herd slaughter and this does not seem to be the best way forward.,"I know that in France, the principle of slaughter of the entire herd has been implemented and that this does not seem to be the best way to combat this phenomenon.",3.8
12620,,,SMTeuroparl,2012train,,,,This is no time for the faint-hearted.,That is not the time to take hesitant.,4.2
8700,2897.0,main-news,MSRpar,2012test,673,none,none,"Where long-lines used to catch 10 fish per 100 hooks in past decades, they are now lucky to catch one, the study found.","""Whereas long lines used to catch 10 fish per 100 hooks, now they are lucky to catch one,"" Myers said.",4.2
643,,,,,,,,Captain Robert Ramsey of US 1St Armored Division said a truck had exploded outside the building at around 11 am.,"Earlier, Captain Robert Ramsey of the First Armoured Division said a truck had exploded outside the buildings at around 11am.",5.0
10677,4874.0,main-news,headlines,2014,651,none,none,Hostage drama drags on after Alabama school bus shooting,"Nevada: 2 dead, 2 hurt in middle school shooting",0.8
1541,,,,,,,,Turkish authorities have said all the suicide bombers were Turks.,Ankara says all four suicide bombers were Turkish.,5.0
9128,3325.0,main-news,MSRpar,2012train,575,none,none,US military officials say rotor wash from the helicopter might have blown down the banner.,"US officials said downward ""rotor wash"" generated by the hovering helicopter stripped the flag from the tower.",3.4
1213,,,,,,,,To examine the uranium enrichment program -- ElBaradei's priority -- the IAEA says it must inspect facilities that are not officially declared as nuclear sites.,"However, to verify Iran's claims about its controversial uranium-enrichment program, the IAEA says it must inspect facilities that are not officially declared as nuclear sites.",5.0
12303,,,surprise.SMTnews,2012test,,,,It then appointed a task force to formulate the necessary changes in tax and spending policies.,Then he appointed a working party to make the necessary changes to the policies of public spending and fiscal policies.,4.75
15250,,,OnWN,2014,,,,regard something likely or reasonable to happen,change toward something smaller or lower.,0.2
8871,3068.0,main-news,MSRpar,2012train,169,none,none,A federal grand jury indicted them on Tuesday; the document was sealed until yesterday to allow authorities to make arrests.,Federal officials said the document remained sealed until Thursday morning to allow authorities to make arrests in five Western states.,3.4
6113,310.0,main-captions,MSRvid,2012test,466,none,none,The baby crawled through the doorway.,A baby is crawling across the floor.,2.4
5622,,,,,,,,Three Federal Reserve speakers and the Fed's anecdotal summary of U.S. economic conditions could help firm expectations.,"At 1800 GMT, the Federal Reserve issues its Beige Book summary of U.S. economic conditions.",1.0
14711,,,OnWN,2014,,,,a cultivated plant that is now growing wild,a plant originally cultivated but now growing wild.,5.0
1466,,,,,,,,Such a step could put the issue before the UN Security Council.,The matter could then be sent to the U.N. Security Council.,5.0
1194,,,,,,,,"The Russell 2000 index, the barometer of smaller company stocks, fell 2.52 to 410.23.","The Russell 2000 index, which tracks smaller company stocks, fell 1.40, or 0.3 percent, to 408.83.",5.0
3594,,,,,,,,Wall Street regained a positive track yesterday after two of Saddam Hussein's sons were killed in a firefight in Iraq.,WALL St regained a positive track today following news that two of Saddam Hussein's sons were among four Iraqis killed in a US raid in northern Iraq.,5.0
15339,,,OnWN,2014,,,,a spatial terminus or farthest boundary of something,a relation that provides the foundation for something.,0.0
6367,564.0,main-captions,MSRvid,2012train,103,none,none,A small kitten is playing a ball.,A kitten is playing with a ball.,4.4
8704,2901.0,main-news,MSRpar,2012test,679,none,none,"The rule bars groups from airing ads that promote, support, attack or oppose a candidate at any time.","It upheld fallback rules that bar the same groups from airing ads that promote, support, attack or oppose a candidate at any time.",3.75
13599,,,surprise.OnWN,2012test,,,,forcefully request,request urgently and forcefully.,4.0
6726,923.0,main-captions,MSRvid,2012train,629,none,none,The man played his guitar.,A guy is singing while playing his guitar.,3.0
506,,,,,,,,She was taken by ambulance to Charing Cross Hospital in Hammersmith.,"She was taken to Charing Cross Hospital, where she remained critically ill last night.",1.0
12367,,,surprise.SMTnews,2012test,,,,None of this absolves rich countries of their responsibility to help.,"That does not, however, the rich countries of their obligation to help.  ",4.25
10292,4489.0,main-news,headlines,2014,176,none,none,Profiles of Kenya's presidential candidates,Italian journalist picked as presidential candidate,1.0
10356,4553.0,main-news,headlines,2014,255,none,none,US Troops Killed in Afghan Insider Attack,NATO troops killed in Afghan 'insider attack',3.8
10998,5195.0,main-news,headlines,2015,610,none,none,Crash of Malaysia Airlines Flight MH17 in Eastern Ukraine,Malaysia Airlines plane crashes on Ukraine-Russia border,4.0
1775,,,,,,,,"""The result is an overall package that will provide significant economic growth for our employees over the next four years.""","""The result is an overall package that will provide a significant economic growth for our employees over the next few years,"" he said.",5.0
272,,,,,,,,"He will leave Hollesley Bay open prison at Woodbridge, Suffolk, on Monday, July 21.","Lord Archer is likely to be released from Hollesley Bay open prison at Woodbridge, Suffolk, on July 21.",5.0
13647,,,surprise.OnWN,2012test,,,,reason or establish by deduction,reason by deduction; establish by deduction.,5.0
15652,,,tweet-news,2014,,,,"In #Turkey, mourners protest killings of #Kurds",Mourners in Turkey protest killings of Kurdish activists,4.4
3622,,,,,,,,Local police authorities are treating the explosion as a criminal matter and nothing has been ruled out.,Acting New Haven Police Chief Francisco Ortiz said police were treating the explosion as a criminal matter.,1.0
2383,,,,,,,,"We acted because we saw the existing evidence in a new light, through the prism of our experience on 11 September,"" Rumsfeld said.","Rather, the US acted because the administration saw ""existing evidence in a new light, through the prism of our experience on September 11"".",5.0
7015,1212.0,main-captions,images,2014,319,none,none,A cruise liner docked at a port.,A cruise ship docked at a coast.,3.2
9276,3473.0,main-news,deft-news,2014,23,none,none,religious extremism continues in pakistan despite the banning of militant groups.,religious extremism continues in pakistan despite the banning of militant groups by the pakistani government.,4.0
14630,,,OnWN,2013,,,,the act of perceiving a scent,the act of perceiving the odor of something.,4.4
4637,,,,,,,,"Claudette, the first hurricane of the Atlantic storm season, hit the mid-Texas coast July 15 with 85-mph wind.","Claudette, the first hurricane of the Atlantic storm season, hit the mid-Texas coast July 15, classified as a Category 1 hurricane with maximum sustained winds of 85 mph.",1.0
8511,2708.0,main-news,MSRpar,2012test,397,none,none,The European Union banned the import of genetically modified food in 1998; the United States is now demanding that the EU end its ban.,The union banned the import of genetically modified food in 1998 after many consumers feared health risks.,2.6
746,,,,,,,,"""PNC regrets its involvement"" in the deals, Chairman and Chief Executive Officer James Rohr said in a statement.","James Rohr, chairman and chief executive officer, said PNC regretted the incident.",5.0
7714,1911.0,main-captions,images,2015,1245,none,none,An owl has its wings up and widespread during the day.,The bird has its wings spread as it flies.,2.4
3573,,,,,,,,"Since June of last year the Red Cross has spent $114 million on disasters, but taken in only $40 million in donations.","Between July 1, 2002 and June 30, 2003, the Red Cross spent $114 million on disaster relief, while taking in only $39.5 million.",5.0
8989,3186.0,main-news,MSRpar,2012train,368,none,none,"The others were given copies of ""Dr. Atkins' New Diet Revolution"" and told to follow it.","The researchers gave copies of ""Dr. Atkins' New Diet Revolution"" to the carb-cutters.",2.5
12074,,,surprise.SMTnews,2012test,,,,"Western Europeans, who have been spared this legacy, should heed our warnings.","The western Europeans, who have forgotten this history, should heed our warnings.",5.0
8564,2761.0,main-news,MSRpar,2012test,471,none,none,"In 2001, President Bush named Kathy Gregg to the Student Loan Marketing Association board of directors.","In 2001, President Bush named her to the Student Loan Marketing Association, the largest U.S. lender for students.",3.2310000000000003
6455,652.0,main-captions,MSRvid,2012train,234,none,none,A man is playing the piano.,A woman is playing a guitar.,1.2
5606,,,,,,,,"He faces up to 10 years in prison and a $250,000 fine if convicted.","If convicted, Parson faces up to 10 years in federal prison and a fine of up to $250,000.",5.0
10939,5136.0,main-news,headlines,2015,461,none,none,Body of missing South Korean shipping tycoon found in field,Sewol ferry disaster: Body of South Korean shipping tycoon found,4.2
14846,,,OnWN,2014,,,,Incline or bend; changle configuration.,to incline or bend from a vertical position.,2.4
12015,,,surprise.SMTnews,2012test,,,,"Gays and other ""modern"" practices are rejected as self-indulgent.","The gay and other practical ""Modern"" are rejected, laws.",4.5
8579,2776.0,main-news,MSRpar,2012test,492,none,none,General Jeffrey said he would donate his military pension to charity for the period he was in office at Yarralumla.,Maj-Gen Jeffery said he would give his military pension to charity while he served at Yarralumla.,4.727
15189,,,OnWN,2014,,,,give a deceptive explanation for; cover up,give a deceptive explanation or excuse for.,4.4
9491,3688.0,main-news,deft-news,2014,238,none,none,tibet suspects chinese government of creating the virus to spy on tibetan exiles and the dalai lama.,tibet suspects chinese government of launching the attack.,2.6
1914,,,,,,,,At the time federal investigators were looking into how CFSB allocated shares of initial public stock offerings.,A federal grand jury and the Securities and Exchange Commission were looking into how the company allocated shares of initial public stock offerings.,5.0
10250,4447.0,main-news,headlines,2014,127,none,none,"2 dead, 2 injured in Nevada middle school shooting","Nevada: 2 dead, 2 hurt in middle school shooting",5.0
599,,,,,,,,Shares of McDonald's Corp. and Wendy's International Inc. continued a modest run-up on the New York Stock Exchange Monday.,"Shares of McDonald's and Wendy's continued their recent recovery Monday, rising more than 1 percent on the New York Stock Exchange in afternoon trade.",5.0
3896,,,,,,,,But he said he had Dr Hollingworth's legal advice that he had been denied natural justice by the church inquiry.,Senator Brandis backed Dr Hollingworth's claims he had been denied natural justice by the Anglican Church inquiry into the claims against him.,1.0
5547,,,,,,,,Mr. Marshall demonstrated a preference for results over rhetoric in preparing the Civil Rights Act.,Marshall demonstrated his preference for results over rhetoric in preparing the Civil Rights Act that was passed in November 1964.,5.0
1654,,,,,,,,"Kroger Co., which owns Ralphs, and Albertsons Inc. bargain jointly with Safeway and locked out their union workers the next day.","In a show of corporate solidarity, Kroger Co., which owns Ralphs, and Albertson Inc. locked out their workers the next morning.",1.0
8113,2310.0,main-forum,deft-forum,2014,310,none,none,That's what the data available shows.,That's what the historical record shows.,3.6
1895,,,,,,,,"Michael Mitchell, the chief public defender in Baton Rouge who is representing Lee, did not answer his phone Wednesday afternoon.","Michael Mitchell, the chief public defender in Baton Rouge who is representing Lee, was not available for comment.",5.0
12412,,,SMTeuroparl,2012train,,,,"Unfortunately, the ultimate objective of a European Constitution would be precisely the opposite, and so, of course, we cannot vote for it.",Unfortunately the final objective of a European Constitution would be exactly the opposite and obviously we cannot approve it.,4.8
6509,706.0,main-captions,MSRvid,2012train,305,none,none,A person is slicing a bread pieces.,A man is slicing bread.,3.2
4366,,,,,,,,"About 22% of twentysomethings are obese, which is roughly 30 pounds over a healthy weight.",About 31 percent of Americans are now obese — roughly 30 or more pounds over a healthy weight.,5.0
16290,,,belief,2015,,,,"i called back, and the lady said sorry since you didn't answer we offered the job to the next person on the list who answered the phone, that didn't make any damn sense to me.","i looked him in the eyes and said that these young me did what they had to do, they should have no regrets or feel bad and it should have been done sooner.",0.0
375,,,,,,,,"Genentech Inc., the world's second-biggest biotechnology company, and Xoma Ltd. said their Rapitva drug failed to help patients with rheumatoid arthritis in a study.","Genentech Inc., the world's second-largest biotechnology company, and Xoma Ltd. said they will terminate Phase II testing of their Raptiva rheumatoid-arthritis drug after finding no benefit for patients.",1.0
1968,,,,,,,,"""The president's campaign in 2000 set a standard for disclosure in political fund raising, and the campaign will again in 2004,"" Bush campaign spokesman Dan Ronayne said.","""The president's campaign in 2000 set a standard for disclosure in political fund raising and the campaign will again in 2004,"" said Dan Ronayne, a campaign spokesman.",5.0
3961,,,,,,,,"Ebert asked Franklin, pointing to a color photo of Linda Franklin on a projection screen.",A photo of Linda Franklin's bloodied body was shown on a large screen in the courtroom yesterday.,1.0
14692,,,OnWN,2014,,,,the state of being employed,the state of being employed or having a job.,5.0
5703,,,,,,,,"Singapore reported no suspected SARS cases Wednesday, but officials quarantined 70 people who had contact with the Taiwanese patient.","Still, Singapore quarantined 70 people who had been in close contact with the scientist.",1.0
1245,,,,,,,,Both markets rallied this past week on bets the Fed will lower rates at its next meetings on June 24-25.,Both markets rallied last week on bets the Fed will lower rates at its next meeting June 24 and 25.,5.0
13803,,,surprise.OnWN,2012test,,,,"the temperature at which a liquid boils, bubbles",the temperature at which a liquid boils at sea level.,3.75
13471,,,surprise.OnWN,2012test,,,,"duplicate, match",duplicate or match.,4.75
10177,4374.0,main-news,headlines,2014,30,none,none,David Beckham Announces Retirement From Soccer,David Beckham retires from football,4.4
942,,,,,,,,"She was 26 then, and a friend tipped her to another position and told her whom to call.","Westermayer was 26 then, and a friend and former manager who knew she was unhappy in her job tipped her to another position.",1.0
11526,5723.0,main-news,headlines,2016,1304,Europe Media Monitor (http://emm.newsbrief.eu),Europe Media Monitor (http://emm.newsbrief.eu),China's generous 1MDB bid seen reaping it big returns in Malaysia,China keeps an eye on visiting tiger freed by Russian President,0.0
9670,3867.0,main-news,headlines,2013,147,none,none,Israel threatens action against Gaza aid ship,Israel attacks in Gaza Strip after rocket fire,1.6
3349,,,,,,,,Catholic Church officials reported that two miners were killed and six other protesters injured 50 miles (110 km) outside of La Paz.,A Catholic priest said two miners were killed and nine other protesters injured 110 kilometres outside La Paz as a convoy of miners threw dynamite at soldiers manning a roadblock.,1.0
2659,,,,,,,,"Mr. Bloomberg later told reporters that the agreement ""will be a compromise, like the real world requires.""","""It will be a compromise, like the real world requires,"" he said.",5.0
16300,,,belief,2015,,,,"when it gets over $5 a gallon, i hafta opt out...",they didn't even have a train station...,0.0
11367,5564.0,main-news,headlines,2016,82,Europe Media Monitor (http://emm.newsbrief.eu),Europe Media Monitor (http://emm.newsbrief.eu),Silvio Berlusconi expelled from Italy's parliament,Silvio Berlusconi expelled from parliament,4.0
5331,,,,,,,,"Knight had 29 interceptions in his six years with the Saints, including 17 the last three seasons.","Knight has 29 interceptions in six seasons, all with New Orleans -- including a team-high five last season.",1.0
10912,5109.0,main-news,headlines,2015,401,none,none,US believes Syria has probably used chemical weapons,US believes Syrian government used chemical weapons,4.6
6585,782.0,main-captions,MSRvid,2012train,421,none,none,The girl is riding the horse.,The girl is spraying the plants with water.,0.2
2801,,,,,,,,"None of the Prairie Plant Systems marijuana can be distributed until the document is made available, she said.","None of Prairie Plant's marijuana can be distributed until the Health Canada's user manual is made available, she said.",5.0
4310,,,,,,,,The board is investigating whether a shortage of funds in the shuttle program compromised safety.,The board is investigating whether this compromised safety on the shuttle.,5.0
14427,,,OnWN,2013,,,,medium of exchange minted by a government,the official currency issued by a government or national bank.,3.4
12860,,,SMTeuroparl,2012train,,,,"Given this situation, there is an inescapable need for greater involvement and greater effectiveness in the fight against poverty and underdevelopment.","Faced with these realities, the need for greater involvement and of greater efficiency in the fight against poverty and underdevelopment is essential.",4.8
7251,1448.0,main-captions,images,2014,674,none,none,A small bird eating from the feeder.,Bird eating from a bird feeder.,4.25
298,,,,,,,,Authorities said the scientist properly quarantined himself at home after he developed SARS symptoms Dec. 10.,"The scientist also quarantined himself at home as soon as he developed SARS symptoms, officials said.",5.0
9248,3445.0,main-news,MSRpar,2012train,741,none,none,Prairie dogs sold as exotic pets are believed to have been infected in an Illinois pet shop by a Gambian giant rat imported from Africa.,Prairie dogs are believed to have become infected in a pet shop through a Gambian rat imported from Africa.,3.6
13646,,,surprise.OnWN,2012test,,,,To move (the head or body) quickly    downwards or away (from something).,to move (the head or body) quickly downwards or away.,4.75
3827,,,,,,,,"Even after he turned 94, Lacy worked to change baseball.","Even into his 90s, Lacy worked to change the game of baseball.",5.0
14806,,,OnWN,2014,,,,provide with a soundtrack or voiceover,provide (movies) with a soundtrack of a foreign language.,3.4
7984,2181.0,main-forum,deft-forum,2014,181,none,none,Those are partial psychopaths.,Was Ted Bundy a partial psychopath?,1.8
