	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
9429	3626	main-news	deft-news	2014	176	none	none	france, belgium, germany, sweden, italy and britain provide parts and technology for the advanced light helicopter (alh).	france, belgium, germany, sweden, italy and britain provide parts and technology for the advanced light helicopter that india plans to sell to myanmar.	3.4
3796								Whether it works out, timewise, that I can march with all four ... we'll see what happens,\" he said.	Whether it works out timewise with all four, I don't know but we will see what happens.\"	5.0
3575								The US version will cost $99 for an individual licence, the same as the existing version.	Contribute 2 costs 69 for an individual license, the same as the existing version.	5.0
11528	5725	main-news	headlines	2016	1313	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	South Korea reports seven new MERS cases	South Korean woman in contact with MERS patient dies	1.0
1505								This left the Eurotop 300 benchmark about six points off its highest level since January 17 -- hit earlier in the session.	The left the Eurotop 300 benchmark trading just short of its highest level since January 17 -- hit earlier in the session.	5.0
7479	1676	main-captions	images	2015	526	none	none	The two dogs are playing fetch in the snow.	Two dogs are playing together in the grass.	2.2
11354	5551	main-news	headlines	2015	1499	none	none	Obama made last-minute decision on Syria approval	Obama mulls limited military action in Syria	2.0
3443								Mr. Stevens has also told his officers that information from British intelligence indicates there are more al Qaeda agents in Britain than previously thought.	Sir John has also told his officers that information from British intelligence indicates there are more al-Qa'eda agents in Britain than previously thought.	5.0
1894								The Saudi newspaper Okaz reported Monday that suspects who escaped Saturday's raid fled in a car that broke down on the outskirts of Mecca Sunday afternoon.	The newspaper Okaz reported that the six suspects arrested Sunday fled the raid in a car that broke down on the outskirts of Mecca.	5.0
11139	5336	main-news	headlines	2015	950	none	none	Indian stocks close lower	Hong Kong stocks close 2.33% higher	1.8
10782	4979	main-news	headlines	2015	60	none	none	Palestinian prisoners arrive at Muqata in Ramallah	Pakistani prisoner assaulted in Jammu jail	1.0
5259								\"We don't have new places to check,\" said Steve Anderson, a Waco public-information officer.	\"We don't have new places to check,\" Waco public information officer Steve Anderson said.	5.0
1957								About 120 potential jurors were being asked to complete a lengthy questionnaire.	The jurors were taken into the courtroom in groups of 40 and asked to fill out a questionnaire.	5.0
5171								Some analysts estimate sales of Xolair could reach $260 million by 2006 and $750 million by 2008.	Analysts estimate peak annual U.S. sales of Xolair will top $200 million.	0.0
4818								A nationally known itinerant computer hacker faces a federal arrest warrant on a sealed federal complaint in New York, a federal defender in California said Friday.	A nationally known computer hacker is being sought on a federal arrest warrant stemming from a sealed complaint in New York, a federal defender in California said Friday.	5.0
3579								She said the store ordered 520 copies and reserved another 300.	In one Johannesburg store, 900 copies have been ordered.	0.0
6467	664	main-captions	MSRvid	2012train	247	none	none	The men are performing on stage.	The comedic mimes performed on stage.	2.6
1507								The military said it had killed 12 rebels and captured nine in the campaign so far, for the loss of six soldiers wounded.	The military said it had killed 16 rebels and captured nine in the campaign so far, with one soldier killed and six wounded.	0.0
670								The statement said Mr Turner transferred 10 million shares of the stock to a charitable trust, which then sold them.	Mr. Turner transferred about 10 million shares to a charitable trust before they were sold.	5.0
6498	695	main-captions	MSRvid	2012train	289	none	none	A man is lifting weights.	A man is lifting a barbell.	4.2
7055	1252	main-captions	images	2014	370	none	none	The bird is sitting on the branch.	The sheep is standing under the trees.	0.0
9490	3687	main-news	deft-news	2014	237	none	none	iranian parliamentary speaker gholam-ali haddad-adel visited cuba.	the agreements were signed during iranian majlis (parliament) speaker gholam-ali haddad-adel's visit to cuba.	3.0
10298	4495	main-news	headlines	2014	183	none	none	'Friends of Syria' in Doha talks on arming rebels	Syria talks agree military aid to rebels	2.6
1087								The 51-year-old nurse worked at North York General Hospital, the epicentre of the latest outbreak.	Emile Laroza, 51, contracted SARS while working as a nurse at North York General Hospital, the epicentre of the second SARS outbreak.	0.0
897								At least 154 people, most of them opposition activists or officials, were arrested across the country Monday, police spokesman Wayne Bvudzijena said in a statement.	Police spokesman Wayne Bvudzijena said in a statement that at least 154 people, most of them opposition activists or officials, were arrested across the country Monday.	5.0
3309								Kodak earned 85 cents per share excluding one-time items in the quarter a year earlier.	Kodak expects earnings of 5 cents to 25 cents a share in the quarter.	0.0
6246	443	main-captions	MSRvid	2012test	668	none	none	A cat is trying to touch a dog.	The cat teased the dog by touching his head.	3.25
2668								He will replace Ron Dittemore, who announced his resignation April 23.	Dittemore announced his plans to resign on April 23.	0.0
3196								President Bush raised a record-breaking $49.5 million for his re-election campaign over the last three months, with contributions from 262,000 Americans, the president's campaign chairman said Tuesday.	President Bush has raised $83.9 million since beginning his re-election campaign in May, and has $70 million of that left to spend, his campaign said Tuesday.	0.0
2893								We can make life very difficult for terrorist elements, we can scatter them, we can cut off one head here and one tentacle there.	We can scatter them, we can cut off one head here and one tentacle there, but often the beast survives.	0.0
6010	207	main-captions	MSRvid	2012test	303	none	none	A man spreads butter on a big piece of bread.	A man is smearing butter on a slice of garlic bread.	3.5
8840	3037	main-news	MSRpar	2012train	119	none	none	Turkish authorities have said all the suicide bombers were Turks.	Ankara says all four suicide bombers were Turkish.	4.2
7649	1846	main-captions	images	2015	1068	none	none	A girl jumping rope on a sidewalk near a parking garage.	A girl jumping rope on a sidewalk with a parking garage to the left.	4.4
2623								Later this year, the command will send trainers with soldiers from four North African nations on patrolling and intelligence gathering missions.	This fall the command will send trainers to work with soldiers from four North African nations on patrolling and gathering intelligence.	5.0
8379	2576	main-news	MSRpar	2012test	211	none	none	That exploit works on unpatched Windows 2000 machines with Service Pack 3 and 4.	Both Counterpane and iDefense contend that the exploit works effectively against Windows 2000 systems running Service Pack 3 and 4.	3.0
6209	406	main-captions	MSRvid	2012test	614	none	none	A woman holds a kangaroo.	A man in a hat sings a song.	0.0
8061	2258	main-forum	deft-forum	2014	258	none	none	Holder filed a three-page letter.	The Judges orders a three-page letter to be filed.	2.8
8393	2590	main-news	MSRpar	2012test	232	none	none	Chief merchandising officers oversee the buying and development of merchandise, deciding the merchandising direction of the company, or basically what it should stand for.	He or she decides the merchandising direction of the company, or basically what it should stand for.	3.2
7995	2192	main-forum	deft-forum	2014	192	none	none	The argument was \"Albert Einstein didn't go to college\".	OMG, \"Einstein didn't go to college.\"	4.2
5820	17	main-captions	MSRvid	2012test	26	none	none	A woman is writing.	A woman is swimming.	0.5
2								According to the federal Centers for Disease Control and Prevention (news - web sites), there were 19 reported cases of measles in the United States in 2002.	The Centers for Disease Control and Prevention said there were 19 reported cases of measles in the United States in 2002.	5.0
5977	174	main-captions	MSRvid	2012test	257	none	none	A man is playing a guitar.	A boy is playing a piano.	1.2
2372								Sweeney said he would formally announce the formation of the new union on Wednesday in Detroit.	Sweeney is to formally announce the campaign in a speech Wednesday in Detroit.	5.0
3808								Iraqi police opened fire in downtown Baghdad today after demonstrators stormed a police station demanding they be given jobs they claimed to have paid bribes for.	Iraqi police opened fire in downtown Baghdad Wednesday after demonstrators demanding jobs stormed a police station and threw stones at officers, police said.	0.0
1771								The group will be headed by State Department official John S. Wolf, who has served in Australia, Vietnam, Greece and Pakistan.	The group will be headed by John S. Wolf, an assistant secretary of state who has served in Australia, Vietnam, Greece and Pakistan.	5.0
11060	5257	main-news	headlines	2015	760	none	none	Fire destroys ancient Tibetan town in China	Fire destroys Tibetan town in China	4.4
8083	2280	main-forum	deft-forum	2014	280	none	none	Yeah, I don't think this is that controversial either.	I don't think what she's saying is that controversial.	3.8
6086	283	main-captions	MSRvid	2012test	422	none	none	A chimpanzee is hurting a woman.	A man is driving a car.	0.0
531								The Episcopal Church ''is alienating itself from the Anglican Communion,'' said the Very Rev. Peter Karanja, provost of the All Saints Cathedral, in Nairobi.	In Nairobi, the provost of All Saints Cathedral, the Very Reverend Peter Karanja, said the US Episcopal Church was alienating itself from the Anglican Communion.	5.0
9971	4168	main-news	headlines	2013	520	none	none	George Zimmerman 'to be charged' with killing Trayvon Martin	George Zimmerman to be charged in Trayvon Martin case, official says	4.0
10004	4201	main-news	headlines	2013	563	none	none	The murky waters of the South China Sea	Peace lies over the South China Sea	1.4
6483	680	main-captions	MSRvid	2012train	267	none	none	A woman is boiling shrimp.	A woman is combing her hair.	1.0
6984	1181	main-captions	images	2014	264	none	none	A man sitting on the grass looking toward the sky.	The man is standing on the sidewalk in front of the horse.	0.0
10310	4507	main-news	headlines	2014	196	none	none	Intel's McAfee Buys Cloud-Based, Networked Firewall Specialist Stonesoft For $389M In Cash	McAfee to acquire firewall Stonesoft for $389 million	3.8
8146	2343	main-forum	deft-forum	2014	343	none	none	Ah ha, ha, ha, ha, ha!	Ha, ha, ha, ha, ha, ha!	4.5
3123								U.S. forces recently apprehended some 40 suspected foreign militants near the Syrian border and are now interrogating them.	The Third Armored Cavalry Regiment recently apprehended about 40 suspected fighters near the Syrian border, officials said.	0.0
10427	4624	main-news	headlines	2014	341	none	none	Three Afghans killed in suicide attack	Three Afghans dead in new blast at US base in east Afghanistan	3.6
6266	463	main-captions	MSRvid	2012test	696	none	none	A girl is playing a piano.	A boy is doing push ups.	0.0
731								His hatred for these people had germinated from these discussions and helped cement his belief that violence was the panacea.	His hatred had germinated and cemented his belief that violence was the best panacea.	5.0
3410								His dissent was joined by Chief Justice William H. Rehnquist and Justice Clarence Thomas.	Chief Justice William H. Rehnquist and Justices Antonin Scalia and Clarence Thomas dissented.	5.0
2341								Cortisol levels in the saliva of day care children were highest and rose most steeply in those judged by day care center personnel to be the shyest.	Cortisol levels in the saliva of day-care children were highest and rose most steeply in those whom day-care centre staffed judged to be the shyest.	5.0
5998	195	main-captions	MSRvid	2012test	288	none	none	Two dogs swim in a pool.	Dogs are swimming in a pool.	4.2
6335	532	main-captions	MSRvid	2012train	59	none	none	A cow is eating grass.	A cow is eating hay.	3.8
8008	2205	main-forum	deft-forum	2014	205	none	none	I said she has not ever had to be a part of any workforce.	Ann Romney has never had to get out and be a part of the workforce.	3.4
8839	3036	main-news	MSRpar	2012train	117	none	none	The updated products include Pylon Pro, Pylon Conduit, Pylon Anywhere, and Pylon Application Server.	The new products on the desktop side include the latest versions of Pylon Conduit and Pylon Pro.	2.8
2567								\"I am happy to be here in the United States, far away from the clutches of the tyrant Castro,\" Wilson said through a Spanish interpreter.	\"I am very happy to be here in the United States far away from the clutches of the tyrant Castro,\" Wilson told the judge.	5.0
2583								Those findings, published in today's Journal of the American Medical Association, are the latest bad news about estrogen-progestin therapy.	The findings, published Tuesday in the Journal of the American Medical Association, were the latest bad news about estrogen-progestin therapy.	5.0
9462	3659	main-news	deft-news	2014	209	none	none	vietnam has among the world's strictest drug laws.	vietnam's drug laws are among the world's strictest laws.	5.0
10774	4971	main-news	headlines	2015	40	none	none	Egyptian police fire tear gas at protesters in Cairo	Police fire tear gas at protesters in Cairo	4.0
10584	4781	main-news	headlines	2014	540	none	none	12 killed, 25 injured in bomb blast in NW Pakistan	6 killed, 12 injured in blast in NW Pakista	2.6
8791	2988	main-news	MSRpar	2012train	51	none	none	The 30-year bond US30YT=RR firmed 31/32, taking its yield to 4.16 percent -- another record low -- from 4.22 percent.	The 30-year bond <US30YT=RR> firmed 24/32, taking its yield to 4.18 percent, after hitting another record low of 4.16 percent.	2.75
8019	2216	main-forum	deft-forum	2014	216	none	none	Let's let this play out in court.	Nothing is stopping this thing from playing out in court.	3.8
10374	4571	main-news	headlines	2014	278	none	none	Heavy rain raises threat of Christmas Day flooding	Fresh rain brings more flooding	3.0
10946	5143	main-news	headlines	2015	482	none	none	Gunman who held suburban Atlanta firefighters hostage now dead, police say	The Lede: Video: Gunman Takes Firefighters Hostage in Georgia	1.4
1257								Mr Colpin did not specify whether it was this system that was at the centre of the investigation.	Neither OLAF nor the Belgian prosecutors have specified if it was this system that was at the centre of the investigation.	0.0
2106								But Close wondered whether the package would be worth the cost of licensing the third-party software, along with Salesforce.com's rental price.	Close also questions whether it would be worth the cost of licensing third-party software, along with Salesforce.com's rental price.	5.0
11029	5226	main-news	headlines	2015	684	none	none	Bombing Aimed at Hezbollah Hits Southern Beirut	Explosion Hits Hezbollah Area South of Beirut	4.2
9602	3799	main-news	headlines	2013	62	none	none	China news agency: Still hope for Syria peace	China state news agency: There's still hope for Syria peace	4.2
9482	3679	main-news	deft-news	2014	229	none	none	the 5 permanent united nations security council members are britain, china, france, russia and the united states.	p5+1 members are britain, china, france, russia, germany and the united states.	3.6
10575	4772	main-news	headlines	2014	531	none	none	Austrian found hoarding 56 stolen skulls in home museum	Austrian man charged after 56 human skulls are found at his home	4.4
4998								Despite such optimism, Taiwan's SARS crisis threatened to whirl out of control this month.	Despite such optimism, Taiwan's SARS crisis threatened to whirl out of control in the last week of May.	5.0
10368	4565	main-news	headlines	2014	272	none	none	Critical Gates memoir rocks Obama administration	Gates blast rocks Obama administration	4.0
8675	2872	main-news	MSRpar	2012test	644	none	none	The findings were published in the July 1 issue of the Annals of Internal Medicine.	The findings are being published today in the Annals of Internal Medicine.	3.8
5061								The victim, who was also not identified, was taken to Kings County Hospital in critical condition.	The shooting victim was taken to Kings County Hospital Center, where he later died, the police said.	0.0
7859	2056	main-forum	deft-forum	2014	56	none	none	Ah ha, ha, ha, ha, ha!	Ha, ha, ha, ha, ha, ha!	4.5
4438								A senior law enforcement official, discussing the case on grounds of anonymity, identified the suspect as Ahmed Mehalba.	The official, describing the apprehension at Boston's Logan International Airport, identified the suspect as Ahmed Mehalba.	0.0
3488								FBI spokesman Steve Lazarus did not immediately return a phone call for comment on Friday.	Adaptable and Carter's Trading Co. did not immediately return calls seeking comment on Wednesday.	0.0
11026	5223	main-news	headlines	2015	677	none	none	Prince's christening a blend of old and new	When is Prince George's christening? Baptism plan, royal baby's godparents and all the details	2.2
5323								By the time the two-term president left office in 1989, the Navy had nearly 600 ships - about twice the ships it has today.	By the time that Reagan left office in 1989, the Navy had nearly 600 ships - about twice the number that it has today.	5.0
3820								UBS Warburg downgraded Altria, a Dow member, to \"neutral\" from \"buy,\" based on valuation.	It fell 0.5 percent after UBS downgraded it to \"neutral\" from \"buy,\" citing valuation.	0.0
6780	977	main-captions	MSRvid	2012train	710	none	none	Two kids are playing in a swimming pool with a green colored crocodile float.	Two kids push an inflatable crocodile around in a pool.	4.2
10161	4358	main-news	headlines	2014	14	none	none	Five killed in Belgian coach crash	Teenagers among 5 dead in Belgian bus crash	3.8
10294	4491	main-news	headlines	2014	178	none	none	Philadelphia building collapses, 8-10 people may be trapped	Philadelphia building collapses; reports of people trapped	4.0
2548								A base configuration with a 2.0GHz Intel Celeron processor, 128M bytes of memory, a 40G-byte hard drive, and a CD-ROM drive costs US$729.	A base configuration with a 2.4GHz Pentium 4, 128MB of RAM, a 40GB hard drive, and a CD-ROM drive costs $699.	5.0
7466	1663	main-captions	images	2015	498	none	none	A young boy in a white dress shirt is playing on a grassy plain.	A woman is getting her hair done at a salon.	0.0
6486	683	main-captions	MSRvid	2012train	270	none	none	The deer jumped over the fence.	A deer jumps over a cyclone fence.	4.0
1623								Nottingham found speech is treated unequally because the list applies to calls from businesses but not charities.	In that order, Nottingham ruled the do-not-call list unconstitutional on free-speech grounds because it applied to calls from businesses but not charities.	5.0
10892	5089	main-news	headlines	2015	336	none	none	Death Toll in Bangladesh Collapse at 194	At least 200 killed in Bangladesh building collapse	3.4
7267	1464	main-captions	images	2014	695	none	none	A woman riding a bicycle on a large concrete area.	A women riding a mountain bike on a large concrete area.	3.8
3908								In a major setback to consumers, a federal judge granted the government's request Thursday to shut down a company that helps customers buy cheaper prescription drugs from Canada.	A federal judge Thursday granted a request by the Food and Drug Administration to shut down Rx Depot, a popular Internet company that sells cheaper prescription drugs from Canada.	5.0
1849								The pressure will intensify today, with national coverage of the final round planned by ESPN and words that are even more difficult.	The pressure may well rise today, with national coverage of the final round planned by ESPN, the cable sports network.	0.0
10293	4490	main-news	headlines	2014	177	none	none	Israel frees Palestinian prisoners	Gov't committee approves release of 26 Palestinian prisoners	3.4
1098								But for a meaningful dialogue to begin, cross-border terrorism should end and terror infrastructure must be dismantled.	\"But for a meaningful dialogue to begin, cross-border terrorism should end and its infrastructure should be dismantled.\"	5.0
6818	1015	main-captions	images	2014	23	none	none	A close up of a brown faced cat.	A close up of an ostrich face.	0.6
8348	2545	main-news	MSRpar	2012test	159	none	none	The 30-year bond US30YT=RR jumped 20/32, taking its yield to 4.14 percent from 4.18 percent.	The 30-year bond US30YT=RR dipped 14/32 for a yield of 4.26 percent from 4.23 percent.	2.0
10639	4836	main-news	headlines	2014	606	none	none	China's new PM rejects US hacking claims	China Premier Li rejects 'groundless' US hacking accusations	5.0
10961	5158	main-news	headlines	2015	514	none	none	Five children buried alive in Bohol landslide	Nine children die in attack in Afghanistan attack	0.4
5506								One Republican sent out a flier this week citing a 3.8-percent increase in the S&P 500 stock index since passage of the tax cuts in May.	One Republican flier cited a 3.8 percent increase in the S&P 500 stock index since passage of the tax cuts in May.	5.0
10690	4887	main-news	headlines	2014	670	none	none	occupied Palestinian territory: Palestinians rebuff US peace talks blueprint	occupied Palestinian territory: Palestinians Face a Route to Nowhere	1.4
2465								Researchers found that people 65 and older who had fish once a week had a 60% lower risk of Alzheimer's than those who never or rarely ate fish.	Older people who eat fish at least once a week could cut their risk of Alzheimer's by more than half, a study suggests.	5.0
10220	4417	main-news	headlines	2014	90	none	none	Zimmerman stopped for speeding in Texas, released with warning	Zimmerman pulled over in Texas for speeding, given warning	5.0
3704								U.S. troops killed nearly two dozen suspected Taliban militants after coming under fire in southern Afghanistan in the latest in a series of such attacks.	U.S. soldiers killed about two dozen suspected Taliban militants in southern Afghanistan after their convoy came under attack, the military said Sunday.	5.0
6691	888	main-captions	MSRvid	2012train	578	none	none	A woman feeds an animal by hand.	The women are feeding the animal.	3.0
1790								Application Intelligence will be included as part of the company's SmartDefense application, which is included with Firewall-1.	The new application intelligence features will be available June 3 and are included with the SmartDefense product, which comes with FireWall-1.	0.0
250								The bureau also failed to pursue other leads, including a local imam who dealt with several key 9-11 figures.	The FBI also failed to pursue other leads, including a San Diego imam who dealt with several 9/11 figures, it adds.	5.0
6321	518	main-captions	MSRvid	2012train	43	none	none	A man is playing a flute.	A man is playing a guitar.	2.0
9002	3199	main-news	MSRpar	2012train	392	none	none	Lowe's, with about half as many stores, reported a 33 percent increase in third-quarter profit behind a 12 percent jump in same-store sales.	Home Depot reported a 22 percent jump in third-quarter profit behind a nearly 8 percent rise in same-store sales.	1.4
3649								In three years, Lend Lease has slipped from a top-five stock, when its share price was around $24, to 37th.	In the space of three years, Lend Lease has slipped from a top-five 5 stock when its share price hovered around $24 to 37th on the list.	5.0
1778								However, the talk was downplayed by PBL which said it would focus only on smaller purchases that were immediately earnings and cash flow accretive.	The talk, however,has been downplayed by PBL which said it would focus only on smaller purchases that were immediately earnings and cash flow-accretive.	5.0
192								His chief lawyer, Mahendradatta, said Bashir was mentally prepared for a heavy sentencing demand and felt the Marriott bombing would affect the decision.	A lawyer for Bashir, Mahendradatta, said earlier his client was mentally prepared for a heavy sentencing demand and had felt the Marriott bombing would affect the decision.	5.0
820								Michael W. Stout, 56, was named executive vice president and chief information officer.	The third appointment was to a new job, executive vice president and chief staff officer.	0.0
11128	5325	main-news	headlines	2015	925	none	none	Algerian priest to lecture about Christian heritage in N. Africa	Telstra applies to list China site in NY	0.0
7676	1873	main-captions	images	2015	1148	none	none	A black dog is running in snow.	A black dog is swimming with a ball in it's mouth.	1.8
8890	3087	main-news	MSRpar	2012train	203	none	none	The Nasdaq composite index added 30.46 points, or 2 percent, to 1,520.15.	The Nasdaq had a weekly gain of 17.27, or 1.2 percent, closing at 1,520.15 after gaining 30.46 yesterday.	2.4
7677	1874	main-captions	images	2015	1149	none	none	A woman dressed in green is playing with her tan dog.	A tan dog licks a girls hand while laying down.	1.6
4404								The cards are issued by Mexico's consulates to its citizens living abroad and show the date of birth, a current photograph and the address of the card holder.	The card is issued by Mexico's consulates to its citizens living abroad and shows the date of birth, a current photograph and the address of the cardholder.	5.0
8795	2992	main-news	MSRpar	2012train	57	none	none	Security experts are warning that a new mass-mailing worm is spreading widely across the Internet, sometimes posing as e-mail from the Microsoft founder.	A new worm has been spreading rapidly across the Internet, sometimes pretending to be an e-mail from Microsoft Chairman Bill Gates, antivirus vendors said Monday.	4.8
5394								Detectives told Deasean's father, Stelly Chisolm, a college student, and mother, Kimberly Hill, of the arrest shortly after Perry was apprehended.	Shortly after his arrest, detectives told Deasean's father, Stelly Chisolm, a college student, and mother, Kimberly Hill, a medical assistant, about the development.	5.0
4170								This means Berlusconi will be safe from prosecution until he leaves elected office, scheduled for 2006.	This means Berlusconi will be safe from prosecution until his term ends in 2006, unless his government falls before then.	0.0
10066	4263	main-news	headlines	2013	638	none	none	Chinese stocks close higher midday Friday	Chinese stocks higher at midday Friday	4.6
4955								Pressed for details, Mr Warner said: \"All six of them are dead, we were told by Harold and his group\".	\"All six of them are dead, we were told by Harold and his group,\" Warner said.	5.0
2689								It is a national concern that will touch virtually every American,\" Abraham said.	The impact of natural-gas shortages \"will touch virtually every American,\" Energy Secretary Spencer Abraham warned yesterday.	5.0
4394								Three Southern politicians who risked their political careers by fighting against bigotry and intolerance were honored Monday with John F. Kennedy Profile in Courage Awards for 2003.	Three Southern politicians who ``stood up to ancient hatreds'' were honored Monday with Profile in Courage Awards from the John F. Kennedy Library and Museum.	5.0
11465	5662	main-news	headlines	2016	900	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	US Attorney General Holder resigns	Attorney General Eric Holder to Resign	5.0
8022	2219	main-forum	deft-forum	2014	219	none	none	Yes, they are both different.	Opinions are different.	1.2
4931								No charges have been filed in those deaths, but prosecutor David Lupas said authorities were making progress in the case.	No charges have been filed in those deaths, but Luzerne County District Attorney David Lupas said authorities were \"continuing to make significant progress\" in the case.	5.0
9427	3624	main-news	deft-news	2014	174	none	none	the lawyer of michael karras named s.s. dhillon could not be reached for comment.	durban port authorities and police explosives inspectors could not be reached for comment.	2.0
5559								A federal appeals court yesterday reinstated perjury charges against a San Diego student accused of lying about his association with 9/11 hijackers.	A U.S. appeals court in New York reinstated perjury charges against a Grossmont College student accused of lying about his knowledge of two of the Sept. 11 hijackers.	5.0
2609								\"If the voluntary reliability standards were complied with, we wouldn't have had a problem.\"	\"If the voluntary reliability standards had been complied with, we wouldn't have had a problem,\" Mr. Dhaliwal said.	5.0
10058	4255	main-news	headlines	2013	627	none	none	Forex &amp; Gold 25 August 2012	Forex & Gold 19 July 2012	2.2
238								In Albany, for example, 24 percent of students passed; in South Colonie, 14 percent.	In Kingston, only about 15 percent of students who took the exam passed it.	0.0
4019								A demolitions expert for JI, al-Ghozi was arrested in Manila in January 2002.	Al-Ghozi was arrested in Manila in January 2002 while on a mission to buy explosives for bombing targets in Singapore.	0.0
10709	4906	main-news	headlines	2014	694	none	none	Typhoon survivors raid Philippine stores	Typhoon Bopha kills 15 in S. Philippines	1.2
2980								The long-running newsmagazine Dateline NBC has been cut from three to two airings per week and is searching for a replacement for retiring co-anchor Jane Pauley.	The long-running newsmagazine Dateline NBC has been cut from three to two airings per week, losing its Tuesday berth.	0.0
7672	1869	main-captions	images	2015	1136	none	none	A brown dog is running through green grass.	A brown dog is running though a river.	2.4
7409	1606	main-captions	images	2015	337	none	none	A white dog runs through a field of yellow flowers.	A dog with a red collar runs in a forest in the middle of winter.	1.6
9687	3884	main-news	headlines	2013	169	none	none	Syrian forces launch new attacks	Syria forces launch Aleppo attack	3.4
8167	2364	main-forum	deft-forum	2014	364	none	none	Florida The ignorance is yours!	The ignorance is yours!	3.4
5479								Officials are also meeting with the International Organization for Epizootics (OIE), which establishes animal-health standards for the world.	Canadian officials were also expected to meet yesterday with the International Organization for Epizootics (OIE), which establishes animal-health standards for the world.	5.0
946								A bill that would have fully legalized marijuana for medical purposes in Connecticut was narrowly defeated in the House of Representatives on Wednesday.	A move to legalize marijuana for medical use was defeated yesterday in the state House of Representatives, 79-64.	5.0
8380	2577	main-news	MSRpar	2012test	212	none	none	Further out the curve, the benchmark 10-year note US10YT=RR shed 25/32 in price, taking its yield to 3.26 percent from 3.17 percent.	Early Wednesday, the benchmark 10-year US10YT=RR had lost 16/32 in price, driving its yield up to 3.33 percent from 3.26 percent late Tuesday.	3.0
11519	5716	main-news	headlines	2016	1277	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Li Na to announce retirement	US Senator Ted Cruz to announce presidential bid	0.0
5101								\"I am responsible for the approval process in my agency,\" he said in Friday's statement.	Second, I am responsible for the approval process in my agency.	5.0
8378	2575	main-news	MSRpar	2012test	209	none	none	Sendmail said the system can even be set up to permit business-only usage.	The product can be instructed to permit business-only use, according to Sendmail.	5.0
6062	259	main-captions	MSRvid	2012test	386	none	none	A man shooting a car.	A man is cutting a potato.	0.4
6480	677	main-captions	MSRvid	2012train	261	none	none	Someone is seasoning eggs.	Someone is seasoning two raw eggs in a bowl.	3.6
8650	2847	main-news	MSRpar	2012test	598	none	none	By late afternoon, the Dow Jones industrial average was up 12.81, or 0.1 percent, at 9,331.77, having gained 201 points Monday to its highest level since July 2002.	In morning trading, the Dow Jones industrial average was down 8.76, or 0.1 percent, at 9,310.20, having gained 201 points Monday.	1.25
7804	2001	main-forum	deft-forum	2014	1	none	none	\"Then the captain was gone.	Then the captain came back.	0.8
3556								On Monday, it also announced the resignation of Chairman and Chief Executive Officer Phil Condit.	The move came just hours after the company's Chief Executive Officer Phil Condit resigned.	5.0
11515	5712	main-news	headlines	2016	1256	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Pro-Palestinian Activists March to UN Headquarters	Pro-Palestinian activists prepare flotilla to break Gaza blockade	2.0
3364								The blue-chip Dow Jones industrial average .DJI edged down 28.08 points, or 0.3 percent, at 9,256.49.	The Dow Jones industrial average closed down 18.06, or 0.2 per cent, at 9266.51.	5.0
7349	1546	main-captions	images	2015	177	none	none	A man is standing in water near a waterfall.	A man wades in the water and watches a water fall.	3.4
7473	1670	main-captions	images	2015	513	none	none	The white and brown dog runs across the grass.	Three dogs are running on the grass.	3.2
5635								At 10 p.m., Odette was centered about 295 miles south-southeast of Kingston, Jamaica, and was moving northeast near 8 mph.	At 10 p.m. Thursday, Odette was about 295 miles south-southeast of Kingston, Jamaica and about 900 miles south-southeast of Palm Beach.	0.0
2412								Carlson on Tuesday said he would not recuse himself from the case.	Service officials said Carlson refused to recuse himself from the case.	5.0
5790								\"Please, keep doing your homework,\" said Bavelier, the mother of three.	\"Please, keep doing your homework,\" said Bavelier, the mother of 6-year-old twins and a 2-year old.	5.0
4511								Obviously, I've made statements that are ludicrous and crazy and outrageous and all those things, because that's the way I always was.	\"Obviously, I have made statements that are ludicrous and crazy and outrageous because that's the way I was.\"	5.0
9858	4055	main-news	headlines	2013	380	none	none	Nadal tops Djokovic for 7th French Open title	Tennis: Nadal defeats Djokovic for Monte Carlo title	3.2
3986								Malvo, 18, goes on trial Nov. 10 in the death of Franklin.	Malvo goes on trial next month in the death of an FBI analyst.	5.0
11096	5293	main-news	headlines	2015	840	none	none	At least six dead in US shooting rampage	At least 20 dead in Somalia attacks	0.4
146								Actor Arnold Schwarzenegger is leaving backers in suspense, and former Los Angeles Mayor Richard Riordan will consider if the Terminator balks.	Arnold Schwarzenegger and former Los Angeles Mayor Richard Riordan may jump in by the Aug. 9 deadline to file.	0.0
7653	1850	main-captions	images	2015	1078	none	none	Two females jump off of swings.	Two girls jump out of swings.	4.6
6908	1105	main-captions	images	2014	146	none	none	Black bird sitting on a concrete slab.	Small dog sitting next to white wall.	0.8
8548	2745	main-news	MSRpar	2012test	446	none	none	Mr. Geoghan had been living in a protective custody unit since being transferred to the prison on April 3.	He had been in protective custody since being transferred to Souza-Baranowski in April, officials said.	2.8
